text,offset,length,author
check out video of in-studio performances and live events from The Current. Grooving your body has never been easier. ,0,118,1
"The Current provides a monthly playlist you can purchase from Amazon to help spice up whatever it is you do to stay active.
",43,124,1
"Let's say you were invited to a fancy dance, but didn't feel like dancing, much less like talking to anyone. ",168,109,1
"What song would hit the spot and make you feel a little better?""
",278,65,1
"The Hopefuls ""The Fuses Refuse to Burn,"" the debut album of The Hopefuls has been released four years ago. ",417,107,0
"Formerly named The Olympic Hopefuls until the Olympic committee protested, they've had more changes than just their name before the release of their new album, ""Now Playing at the One-Seat Theater.""
",525,199,0
"Longwave With their fourth album ""Secret are Sinister"" under their belts, Brooklyn indie-rockers Longwave are hoping the release of this album will go better than the last. ",725,173,0
"Challenges like Hurricane Katrina, a record label merger, and a canceled tour plagued the release of their previous album ""There's A Fire."" ",899,140,0
"After some encouragement, the band decided to record another record.
Wayne Coyne brings Christmas to Mars It's natural that the Flaming Lips' new dramatic feature film, Christmas on Mars - conceived by bandleader Wayne Coyne and billed as ""a fantastical film freak-out"" - should contain all of the psychedelia, drama, humor and hopefulness that fans have come to love about the band's music itself.
",1040,399,0
Golden Animals They met in Brooklyn where the duo of guitarist Tommy Eisner and drummer Linda Beecroft created the bluesy psychedelic folk-rock of Golden Animals. ,1371,163,0
"After the release of their first EP in 2006, they moved to southern California for a more laidback atmosphere to write their full-length.
",1535,138,0
"Krista Detor Singer-songwriter Krista Detor has roots all over the U.S., including California, North Dakota, and her current home in Bloomington, Indiana. ",1674,155,0
She's moved around a lot in her career and her touring schedule echoes that long road. ,1830,87,0
"She'll be doing her third European tour in 12 months in March of 2009.
Tom Morello Tom Morello might be a familiar name for you. ",1918,129,0
"After all, he worked with the famous band Rage Against The Machine. However, he takes on the moniker ""The Nightwatchman"" when he performs his Woody Guthrie-inspired solo work.
",1977,176,0
