text,offset,length,author
Southern Baptist Church Beliefs and Practices The Baptists trace their origins to John Smyth and the Separatist Movement beginning in England in 1608. ,0,151,0
Reformists of the time called for a return to the New Testament Christian example of purity. ,152,93,0
"One primary Baptist distinctive is their practice of adult believer's baptism, rather than infant baptism.
",246,107,0
Basic Tenets of the Faith Authority of Scripture - Baptists view the Bible as the ultimate authority in shaping a person's life. ,354,129,0
Baptism - As indicated by their name a primary Baptist distinction is their practice of believer's baptism and their rejection of infant baptism. ,484,146,0
"Baptists consider Christian baptism to be an ordinance for believers only, by immersion only, and as a symbolic act, not having any power in itself. ",631,149,0
"The act of baptism pictures what Christ has done for the believer in His death, burial, and resurrection. ",781,106,0
"It pictures what Christ has done for the believer through the new birth, enabling death to the old life and newness of life to walk in. ",888,136,0
Baptism gives testimony to a salvation already received; it is not a requisite for salvation. ,1025,94,0
It is an act of obedience to Jesus Christ. The Bible - Southern Baptists regard the Bible with great seriousness. ,1120,114,0
"Church Authority - Each Baptist church is autonomous, with no bishop or hierarchical body telling the local church how to conduct its business. ",1192,144,0
Local churches themselves select their pastors and staff. They own their own building; the denomination cannot take it away. ,1337,125,0
"Because of the congregational style of church governance on doctrine, Baptist churches often vary significantly, especially in the following areas: Calvinism vs. ",1405,162,0
Arminianism The Nature of Law and Gospel Ordination of Women Homosexuality Eschatology (End Times) Communion - The Lord's Supper memorializes the death of Christ. ,1568,163,0
"Equality - In a resolution released in 1998, Southern Baptists view all people as equal in God's eyes, but believe the husband or man has authority in the household and responsibility to protect his family. ",1732,207,0
The wife or woman ought to respect and love her husband and submit graciously to his demands. ,1940,94,0
"Evangelical - Southern Baptists are Evangelical meaning they adhere to the belief that while humanity is fallen, the good news is that Christ came to pay the penalty of our sins on the cross. ",2035,192,0
"That penalty, now paid in full, means that God offers forgiveness and new life as a free gift. ",2228,95,0
All who will receive Christ as Lord may have it. Evangelism - The Good News is so vital that telling it is like sharing a cure for cancer. ,2324,139,0
One could not keep it to himself. Evangelism and missions have their supreme place in Baptist life. ,2415,100,0
Heaven and Hell - Southern Baptists believe in a heaven and hell. People who fail to recognize God as the one and only are sentenced to eternity in hell. ,2482,154,0
"Perseverance of the Saints - Baptists do not believe that true believers will fall away and, thereby, lose their salvation. ",2571,124,0
"This is sometimes called, ""Once saved, always saved."" The proper term, however, is the final perseverance of the saints. ",2696,121,0
"It means that real Christians stick with it. It doesn't mean the believer won't stumble, but refers to an inward pull that will not allow him to quit the faith. ",2764,161,0
The Priesthood of Believers - The Baptist position of the priesthood of believers upholds their belief in religious liberty. ,2881,125,0
All Christians have equal access to God's revelation of truth through the careful study of the Bible. ,3007,102,0
"This is a position shared by all post-reformational Christian groups. Regeneration - When one receives Jesus Christ as Lord, the Holy Spirit does an internal work within the person to redirect his life, making him to be born again - or to use another biblical term, ""regeneration."" ",3110,282,0
"This is not merely choosing to ""turn over a new leaf,"" but is a matter of God beginning a life-long process of changing our desires and affections. ",3323,148,0
Salvation - The only way to get into heaven is salvation through Jesus Christ. To achieve salvation one must confess faith in God who sent his Son Jesus to die on the cross for the sins of mankind. ,3472,198,0
Salvation by Faith - It is only by faith and belief that Jesus died for mankind and that He is the one and only God that people gain entrance into heaven. ,3592,155,0
"The Second Coming - Baptists generally believe in the literal Second Coming of Christ when God will judge and divide between the saved and the lost and Christ will judge believers, rewarding them for acts done while living on earth. ",3748,233,0
"The Trinity - They believe in only one God who reveals Himself as God the Father, God the Son and God the Holy Spirit. ",3982,119,0
The True Church - The doctrine of a believers church is a key belief in Baptist life. ,4102,86,0
"Members come into the church personally, individually, and freely. No one is ""born into the church."" ",4189,101,0
"Only those who have personal faith in Christ comprise the true church in the eyes of God - and only those should be counted as members of the church.
",4224,150,0
Obama said he maintains his consistent support for equal rights for gays and lesbians. ,4905,87,1
And he's not changing his choice of who gives the opening prayer at his historic Inauguration on the Capitol steps the morning of Jan. ,4993,135,1
"20.
And you know, when you've experienced grace and you feel like you've been forgiven, you're a lot more forgiving of other people. ",5129,133,1
"You're a lot more gracious to others. If God only used perfect people, nothing would get done. ",5259,95,1
"God will use anybody if you're available. If you're alive, there's a purpose for your life. ",5317,92,1
"You were made by God and for God, and until you understand that, life will never make sense. ",5368,93,1
"God is looking for people to use, and if you can get usable, he will wear you out. ",5462,83,1
The most dangerous prayer you can pray is this: 'Use me.',5546,57,1
