text,offset,length,author
"Contents :
Introduction
Before Choosing to Adopt
Pet Rescue (The Adoption Process)
",0,83,0
"The Fun Begins
Natural Dog Foods
Something to Smile About
Dear Daisy Dog (letter)
",35,82,0
"Issues of Dog Ownership
Canine Dental Care
Brief Conclusion
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
",60,125,0
"Introduction - Since the Dawn of Time
Dogs and humans have enjoyed a close association since mankind first set foot in his cave. ",126,129,0
"Quite unlike any other animal, the canine has crawled its way into our lives. Maybe it was the sight of one of our ancestors dragging the ""kill"" into the cave that got the dog species thinking ""good place to be""? ",218,213,0
"Perhaps man used his early dog to assist in hunting, you know, kinda like an early hunting dog? ",354,96,0
"Nobody will ever know for sure, because whatever it was that kindled that first meeting, nothing is going to stop this cosy arrangement anytime soon!
",451,150,0
"As for the dog being subservient, and man's best friend at the same time - well that rumor seems to have started out with Felix, that jealous feline who didn't like the relationship he saw developing because he had ideas of his own! ",602,233,0
"He's not really as smart as he would have us believe, because if he were, Felix would be the one chasing the dog and not the other way around...",836,144,0
"Mind you, Felix was smiling like the proverbial Cheshire Cat when the Russians put the first dog into space (without man!).
",981,124,0
"Enjoy the following article as we mix a little mirth with some cold-hard facts while finding out more about a furry friends.
",1106,125,0
"Not wanting to come across as ""sexist"" to our canine friends, "" him "" in this article refers to either gender - there, there pretty Pooch!
",1232,139,0
"Before Choosing to Adopt
There are some people around that warn against adopting someone else's dog. ",1372,101,0
"Since you don't know it's background, and it certainly can't tell you all its secrets, taking a dog over comes with certain risks. ",1449,131,0
"Personally, I think there are arguments for and against adoption. Firstly, it's a lot cheaper than buying a recognized bread, then, you can see its present condition at a glance. ",1581,179,0
Time spent with a dog you are considering will tell you straight up if it's going to work. ,1695,91,0
"Dogs are incredibly astute, so if they don't like you, you'll be the first to know. ",1787,84,0
"And you need to recognize this too, because it's going to be a struggle trying to win over a canine that hasn't taken to you at the first meeting.
",1872,147,0
"The other point is that many dogs are put up for adoption for good reasons, so to discriminate against a rescue dog in favor of a total unknown is not really fair. ",2020,164,0
"Most rescue dogs will likely have been house-trained, whereas you newly-bread pedigree has to go the whole nine yards still (and he will, literally).
",2185,150,0
I recall a fine young (+/- 2 years old) dog that I seemed to click with immediately at my local animal rescue place. ,2336,117,0
"He was very unhappy, having just recently been put up for adoption. Moreover, the policy of the rescue place was to neuter all male dogs brought in, and spay the bitches - pretty sensible in most instances. ",2454,207,0
"I ended up taking this fine specimen, but I very nearly soon returned him a couple of times. ",2594,93,0
Problem one - he was still showing signs of aggression even though his hormonal balance had now altered drastically. ,2688,117,0
"Problem two? His previous owner!
The first I knew about the second problem was when I walked my dog on a secluded beach close to home. ",2806,135,0
Everything was fine at first and I soon let him off his leash. A figure appeared some distance away and was moving towards us. ,2909,127,0
"I soon spotted that it was an elderly woman out walking alone with a walking stick - Poochy was watching too, but he had other motives. ",2974,136,0
"As soon as the lady was close enough, my dog was speeding over her way. He attacked her without any provocation, and it was all I could do to stop any serious injury. ",3111,167,0
"Remember, that my dog was new to me and was not yet groomed properly, including obeying my commands! ",3207,101,0
"Fortunately, the lady out walking had terrific presence of mind - she stood still and let the excitement die down - she also cast her stick away, which my dog went off in pursuit of. ",3309,183,0
"Being a dog-lover, the woman said she was fine, if somewhat shaken. She also asked about my dog, and when she heard my story she immediately realized that my rescue dog was owned by an elderly woman with a stick, and that the stick was probably used to punish my dog!
",3493,268,0
I returned to the rescue place and they confirmed my worst nightmare. The previous owner was 85 years old and quickly found that her new puppy was too much for her and she could not control him.,3694,194,0
"Her walking stick was the only solution, and the dog soon came to resent this weapon of war!
",3819,93,0
"However, the story ended well. I kept my new pooch and we both booked into our local Sunday morning dog school for correctional training. ",3913,138,0
"This is a must for all new dogs and their principal owners!
My true story illustrates what can go wrong in an adoption situation, but it is also worth remembering that with will power and determination, you can see all things through. ",4021,235,0
"One thing I quickly learned was that with a new dog, you have to show him you are the boss - if you don't, he assumes that HE is and that equals a whole heap of trouble. ",4197,170,0
"Some call it the pack instinct and the pecking order!
The Fun Begins
Let's assume that you've made your choice and you are now the proud owner of a new dog. ",4368,157,0
"This is where the fun begins. Let's first talk about feeding your dog. All dogs need food to survive, and in the modern world they depend totally on their owner. ",4457,162,0
"Since dogs can't talk, you are going to need to watch their water bowls too - I have yet to meet the dog that decides for itself that it's time to replenish its own water bowl!
",4549,177,0
"When it comes to diet, you must provide a balanced one at regular feeding times. ",4727,81,0
